REGION;EDAD_SEL;TCS_ACT_USARCOMPUTADORA;TCS_ACT_USARCELULAR;TCS_ACT_TRABAJOOCUPACION;TSS_ACT_TRABAJOOCUPACION;EDAD_SEL_percentil;TCS_ACT_USARCOMPUTADORA_percentil;TCS_ACT_USARCELULAR_percentil;TCS_ACT_TRABAJOOCUPACION_percentil;TSS_ACT_TRABAJOOCUPACION_percentil;REGION_NAME
3;59;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;29;0;20;480;480.0;0.25;0.05;0.75;0.9;0.9;Noreste
3;43;0;0;580;535.0;0.5;0.05;0.05;0.95;0.9;Noreste
3;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;36;0;60;240;240.0;0.5;0.05;0.75;0.75;0.75;Noreste
3;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;18;0;70;0;0.0;0.05;0.05;0.9;0.05;0.05;Noreste
3;37;0;0;670;670.0;0.5;0.05;0.05;0.95;0.99;Noreste
3;39;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;27;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Noreste
3;47;0;30;490;490.0;0.75;0.05;0.75;0.9;0.9;Noreste
3;38;0;60;420;420.0;0.5;0.05;0.75;0.75;0.9;Noreste
3;29;0;0;390;385.0;0.25;0.05;0.05;0.75;0.75;Noreste
3;32;0;0;560;358.333;0.5;0.05;0.05;0.9;0.75;Noreste
3;51;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;15;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Noreste
3;18;0;30;0;0.0;0.05;0.05;0.75;0.05;0.05;Noreste
3;34;0;0;270;135.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;24;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;33;0;50;300;285.0;0.5;0.05;0.75;0.75;0.75;Noreste
3;42;0;0;280;280.0;0.5;0.05;0.05;0.75;0.75;Noreste
3;40;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;40;0;0;420;420.0;0.5;0.05;0.05;0.75;0.9;Noreste
3;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;16;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Noreste
3;15;0;150;270;270.0;0.05;0.05;0.9;0.75;0.75;Noreste
3;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;38;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;23;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;39;0;0;510;510.0;0.5;0.05;0.05;0.9;0.9;Noreste
3;45;0;0;960;960.0;0.75;0.05;0.05;0.99;0.99;Noreste
3;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;19;0;90;0;0.0;0.1;0.05;0.9;0.05;0.05;Noreste
3;15;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Noreste
3;22;0;160;750;750.0;0.25;0.05;0.95;0.99;0.99;Noreste
3;29;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
3;58;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Noreste
3;80;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Noreste
3;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Noreste
3;64;0;100;0;0.0;0.9;0.05;0.9;0.05;0.05;Noreste
3;37;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Noreste
3;23;0;0;490;490.0;0.25;0.05;0.05;0.9;0.9;Noreste
3;64;0;60;270;270.0;0.9;0.05;0.75;0.75;0.75;Noreste
3;60;0;0;240;240.0;0.75;0.05;0.05;0.75;0.75;Noreste
3;27;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Noreste
5;67;0;0;60;60.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;720;690.0;0.95;0.05;0.05;0.99;0.99;Pampeana
5;34;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;56;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;67;0;90;0;0.0;0.9;0.05;0.9;0.05;0.05;Pampeana
5;62;0;0;210;105.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;24;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Pampeana
5;21;0;0;220;220.0;0.1;0.05;0.05;0.75;0.75;Pampeana
5;23;0;30;750;750.0;0.25;0.05;0.75;0.99;0.99;Pampeana
5;14;0;90;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;20;0;0;240;240.0;0.1;0.05;0.05;0.75;0.75;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;37;0;0;720;690.0;0.5;0.05;0.05;0.99;0.99;Pampeana
5;26;0;120;0;0.0;0.25;0.05;0.9;0.05;0.05;Pampeana
5;17;0;90;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;42;0;30;780;735.0;0.5;0.05;0.75;0.99;0.99;Pampeana
5;47;0;0;480;240.0;0.75;0.05;0.05;0.9;0.75;Pampeana
5;61;0;0;690;630.0;0.9;0.05;0.05;0.99;0.95;Pampeana
5;18;0;590;0;0.0;0.05;0.05;0.99;0.05;0.05;Pampeana
5;26;0;230;540;479.998;0.25;0.05;0.95;0.9;0.9;Pampeana
5;52;0;10;0;0.0;0.75;0.05;0.75;0.05;0.05;Pampeana
5;40;0;50;0;0.0;0.5;0.05;0.75;0.05;0.05;Pampeana
5;42;0;60;460;400.0;0.5;0.05;0.75;0.9;0.9;Pampeana
5;67;0;60;650;650.0;0.9;0.05;0.75;0.95;0.99;Pampeana
5;56;0;300;0;0.0;0.75;0.05;0.99;0.05;0.05;Pampeana
5;60;0;0;510;510.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;47;0;0;570;499.998;0.75;0.05;0.05;0.9;0.9;Pampeana
5;58;0;120;600;315.0;0.75;0.05;0.9;0.95;0.75;Pampeana
5;30;0;150;370;315.0;0.25;0.05;0.9;0.75;0.75;Pampeana
5;32;0;0;360;360.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;16;560;80;0;0.0;0.05;0.99;0.9;0.05;0.05;Pampeana
5;68;0;0;280;280.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;26;0;0;480;470.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;58;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;52;90;80;450;390.0;0.75;0.95;0.9;0.9;0.75;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;31;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;20;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Pampeana
5;25;0;0;140;140.0;0.25;0.05;0.05;0.75;0.75;Pampeana
5;32;0;0;660;660.0;0.5;0.05;0.05;0.95;0.99;Pampeana
5;42;0;0;480;465.0;0.5;0.05;0.05;0.9;0.9;Pampeana
5;56;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;72;0;70;0;0.0;0.95;0.05;0.9;0.05;0.05;Pampeana
5;26;0;210;260;246.666;0.25;0.05;0.95;0.75;0.75;Pampeana
5;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;17;0;170;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;67;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;70;0;210;0;0.0;0.9;0.05;0.95;0.05;0.05;Pampeana
5;19;270;120;270;89.991;0.1;0.99;0.9;0.75;0.75;Pampeana
5;23;0;240;0;0.0;0.25;0.05;0.95;0.05;0.05;Pampeana
5;42;0;90;550;520.0;0.5;0.05;0.9;0.9;0.9;Pampeana
5;71;60;0;0;0.0;0.9;0.95;0.05;0.05;0.05;Pampeana
5;69;0;0;110;110.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;29;0;170;790;734.999;0.25;0.05;0.95;0.99;0.99;Pampeana
5;84;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;65;0;240;0;0.0;0.9;0.05;0.95;0.05;0.05;Pampeana
5;74;0;120;0;0.0;0.95;0.05;0.9;0.05;0.05;Pampeana
5;50;0;60;0;0.0;0.75;0.05;0.75;0.05;0.05;Pampeana
5;25;0;300;510;294.996;0.25;0.05;0.99;0.9;0.75;Pampeana
5;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;73;0;30;0;0.0;0.95;0.05;0.75;0.05;0.05;Pampeana
5;48;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;14;0;60;0;0.0;0.05;0.05;0.75;0.05;0.05;Pampeana
5;60;0;0;240;210.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;40;450;0;0;0.0;0.5;0.99;0.05;0.05;0.05;Pampeana
5;66;0;60;0;0.0;0.9;0.05;0.75;0.05;0.05;Pampeana
5;58;0;240;0;0.0;0.75;0.05;0.95;0.05;0.05;Pampeana
5;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;31;0;120;600;499.998;0.5;0.05;0.9;0.95;0.9;Pampeana
5;72;0;60;0;0.0;0.95;0.05;0.75;0.05;0.05;Pampeana
5;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;66;0;80;0;0.0;0.9;0.05;0.9;0.05;0.05;Pampeana
5;59;0;0;20;10.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;41;0;40;750;685.0;0.5;0.05;0.75;0.99;0.99;Pampeana
5;71;0;0;360;360.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;54;0;80;630;590.0;0.75;0.05;0.9;0.95;0.95;Pampeana
5;34;0;0;130;65.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;57;0;0;470;470.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;79;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;35;0;30;180;180.0;0.5;0.05;0.75;0.75;0.75;Pampeana
5;69;0;120;0;0.0;0.9;0.05;0.9;0.05;0.05;Pampeana
5;50;0;0;380;350.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;59;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;28;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Pampeana
5;31;0;0;1040;995.0;0.5;0.05;0.05;0.99;0.99;Pampeana
5;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;49;0;130;0;0.0;0.75;0.05;0.9;0.05;0.05;Pampeana
5;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;27;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Pampeana
5;80;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;30;0;210;240;240.0;0.25;0.05;0.95;0.75;0.75;Pampeana
5;31;0;180;0;0.0;0.5;0.05;0.95;0.05;0.05;Pampeana
5;21;0;300;0;0.0;0.1;0.05;0.99;0.05;0.05;Pampeana
5;55;0;120;0;0.0;0.75;0.05;0.9;0.05;0.05;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;16;0;210;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;38;0;50;360;335.0;0.5;0.05;0.75;0.75;0.75;Pampeana
5;62;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;38;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;31;0;100;450;405.0;0.5;0.05;0.9;0.9;0.9;Pampeana
5;14;0;0;0;0.0;0.05;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;64;0;0;210;210.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;21;0;240;0;0.0;0.1;0.05;0.95;0.05;0.05;Pampeana
5;81;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;58;0;0;300;300.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;44;0;0;760;750.0;0.75;0.05;0.05;0.99;0.99;Pampeana
5;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;50;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;24;0;300;0;0.0;0.25;0.05;0.99;0.05;0.05;Pampeana
5;49;0;120;210;149.997;0.75;0.05;0.9;0.75;0.75;Pampeana
5;18;0;220;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;15;0;180;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;66;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;51;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;24;0;0;540;510.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;30;0;30;0;0.0;0.25;0.05;0.75;0.05;0.05;Pampeana
5;54;0;40;240;240.0;0.75;0.05;0.75;0.75;0.75;Pampeana
5;48;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;50;0;0;510;510.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;33;0;0;510;510.0;0.5;0.05;0.05;0.9;0.9;Pampeana
5;36;0;0;810;765.0;0.5;0.05;0.05;0.99;0.99;Pampeana
5;57;0;0;480;480.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;31;0;10;0;0.0;0.5;0.05;0.75;0.05;0.05;Pampeana
5;18;0;340;0;0.0;0.05;0.05;0.99;0.05;0.05;Pampeana
5;25;0;120;0;0.0;0.25;0.05;0.9;0.05;0.05;Pampeana
5;15;0;230;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;38;0;80;540;540.0;0.5;0.05;0.9;0.9;0.9;Pampeana
5;45;0;30;300;300.0;0.75;0.05;0.75;0.75;0.75;Pampeana
5;15;0;240;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;22;0;120;270;270.0;0.25;0.05;0.9;0.75;0.75;Pampeana
5;16;0;120;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;16;0;30;0;0.0;0.05;0.05;0.75;0.05;0.05;Pampeana
5;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;69;0;0;420;240.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;59;0;0;490;470.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;34;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;42;0;0;610;580.0;0.5;0.05;0.05;0.95;0.95;Pampeana
5;42;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;46;0;20;60;60.0;0.75;0.05;0.75;0.75;0.75;Pampeana
5;34;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;17;0;60;490;245.0;0.05;0.05;0.75;0.9;0.75;Pampeana
5;90;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;22;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Pampeana
5;14;0;150;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;48;0;60;540;540.0;0.75;0.05;0.75;0.9;0.9;Pampeana
5;71;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;38;0;120;210;105.0;0.5;0.05;0.9;0.75;0.75;Pampeana
5;40;0;180;0;0.0;0.5;0.05;0.95;0.05;0.05;Pampeana
5;14;0;120;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;37;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;35;0;0;330;330.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;40;0;10;290;285.0;0.5;0.05;0.75;0.75;0.75;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;53;0;0;300;300.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;50;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;61;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;18;0;510;0;0.0;0.05;0.05;0.99;0.05;0.05;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;68;0;0;300;300.0;0.9;0.05;0.05;0.75;0.75;Pampeana
5;42;0;390;0;0.0;0.5;0.05;0.99;0.05;0.05;Pampeana
5;27;0;0;200;140.0;0.25;0.05;0.05;0.75;0.75;Pampeana
5;35;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;51;0;0;180;90.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;47;0;40;0;0.0;0.75;0.05;0.75;0.05;0.05;Pampeana
5;58;0;0;180;180.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;59;0;0;780;509.996;0.75;0.05;0.05;0.99;0.9;Pampeana
5;18;0;300;0;0.0;0.05;0.05;0.99;0.05;0.05;Pampeana
5;21;0;130;0;0.0;0.1;0.05;0.9;0.05;0.05;Pampeana
5;25;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Pampeana
5;28;0;30;300;295.0;0.25;0.05;0.75;0.75;0.75;Pampeana
5;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;16;0;20;0;0.0;0.05;0.05;0.75;0.05;0.05;Pampeana
5;51;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;44;0;0;570;570.0;0.75;0.05;0.05;0.9;0.95;Pampeana
5;24;0;80;390;390.0;0.25;0.05;0.9;0.75;0.75;Pampeana
5;48;0;0;780;480.0;0.75;0.05;0.05;0.99;0.9;Pampeana
5;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;24;0;130;840;414.999;0.25;0.05;0.9;0.99;0.9;Pampeana
5;16;0;110;0;0.0;0.05;0.05;0.9;0.05;0.05;Pampeana
5;16;0;160;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;14;0;30;0;0.0;0.05;0.05;0.75;0.05;0.05;Pampeana
5;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;35;0;120;0;0.0;0.5;0.05;0.9;0.05;0.05;Pampeana
5;40;0;30;300;139.998;0.5;0.05;0.75;0.75;0.75;Pampeana
5;38;0;20;490;243.333;0.5;0.05;0.75;0.9;0.75;Pampeana
5;60;0;60;0;0.0;0.75;0.05;0.75;0.05;0.05;Pampeana
5;69;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;22;0;360;120;60.0;0.25;0.05;0.99;0.75;0.75;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;23;0;110;290;143.332;0.25;0.05;0.9;0.75;0.75;Pampeana
5;66;0;0;590;295.0;0.9;0.05;0.05;0.95;0.75;Pampeana
5;22;0;210;0;0.0;0.25;0.05;0.95;0.05;0.05;Pampeana
5;40;0;90;0;0.0;0.5;0.05;0.9;0.05;0.05;Pampeana
5;28;0;0;260;260.0;0.25;0.05;0.05;0.75;0.75;Pampeana
5;30;0;0;570;570.0;0.25;0.05;0.05;0.9;0.95;Pampeana
5;32;0;0;910;875.0;0.5;0.05;0.05;0.99;0.99;Pampeana
5;44;0;0;300;300.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;47;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;14;0;60;0;0.0;0.05;0.05;0.75;0.05;0.05;Pampeana
5;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;60;0;0;370;325.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;50;120;0;360;210.0;0.75;0.99;0.05;0.75;0.75;Pampeana
5;31;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;37;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;35;0;0;80;80.0;0.5;0.05;0.05;0.75;0.75;Pampeana
5;64;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;54;0;30;0;0.0;0.75;0.05;0.75;0.05;0.05;Pampeana
5;52;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;60;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;59;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;44;0;0;270;270.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;52;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;78;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;43;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;59;0;540;0;0.0;0.75;0.05;0.99;0.05;0.05;Pampeana
5;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;42;0;0;550;550.0;0.5;0.05;0.05;0.9;0.95;Pampeana
5;21;0;30;330;330.0;0.1;0.05;0.75;0.75;0.75;Pampeana
5;56;0;0;320;215.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;31;0;240;0;0.0;0.5;0.05;0.95;0.05;0.05;Pampeana
5;47;0;0;600;420.0;0.75;0.05;0.05;0.95;0.9;Pampeana
5;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;23;0;60;270;270.0;0.25;0.05;0.75;0.75;0.75;Pampeana
5;72;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;73;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;40;0;60;560;560.0;0.5;0.05;0.75;0.9;0.95;Pampeana
5;52;0;0;500;500.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;31;0;60;370;249.998;0.5;0.05;0.75;0.75;0.75;Pampeana
5;26;0;0;720;339.996;0.25;0.05;0.05;0.99;0.75;Pampeana
5;38;0;130;560;560.0;0.5;0.05;0.9;0.9;0.95;Pampeana
5;42;0;0;570;375.0;0.5;0.05;0.05;0.9;0.75;Pampeana
5;14;460;30;0;0.0;0.05;0.99;0.75;0.05;0.05;Pampeana
5;31;0;240;300;240.0;0.5;0.05;0.95;0.75;0.75;Pampeana
5;25;0;0;0;0.0;0.25;0.05;0.05;0.05;0.05;Pampeana
5;53;0;0;410;410.0;0.75;0.05;0.05;0.75;0.9;Pampeana
5;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;65;120;60;0;0.0;0.9;0.99;0.75;0.05;0.05;Pampeana
5;75;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;52;0;90;0;0.0;0.75;0.05;0.9;0.05;0.05;Pampeana
5;24;0;90;0;0.0;0.25;0.05;0.9;0.05;0.05;Pampeana
5;25;180;60;0;0.0;0.25;0.99;0.75;0.05;0.05;Pampeana
5;33;0;0;0;0.0;0.5;0.05;0.05;0.05;0.05;Pampeana
5;48;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;68;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;58;0;0;0;0.0;0.75;0.05;0.05;0.05;0.05;Pampeana
5;70;0;0;0;0.0;0.9;0.05;0.05;0.05;0.05;Pampeana
5;84;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;16;0;210;0;0.0;0.05;0.05;0.95;0.05;0.05;Pampeana
5;29;0;0;480;315.0;0.25;0.05;0.05;0.9;0.75;Pampeana
5;55;0;20;650;640.0;0.75;0.05;0.75;0.95;0.99;Pampeana
5;50;0;60;250;121.666;0.75;0.05;0.75;0.75;0.75;Pampeana
5;33;0;60;240;180.0;0.5;0.05;0.75;0.75;0.75;Pampeana
5;59;0;0;570;535.0;0.75;0.05;0.05;0.9;0.9;Pampeana
5;65;0;150;0;0.0;0.9;0.05;0.9;0.05;0.05;Pampeana
5;27;0;270;530;354.998;0.25;0.05;0.99;0.9;0.75;Pampeana
5;40;0;150;480;470.0;0.5;0.05;0.9;0.9;0.9;Pampeana
5;20;0;0;0;0.0;0.1;0.05;0.05;0.05;0.05;Pampeana
5;35;0;120;230;230.0;0.5;0.05;0.9;0.75;0.75;Pampeana
5;36;0;120;750;404.996;0.5;0.05;0.9;0.99;0.9;Pampeana
5;30;0;0;400;400.0;0.25;0.05;0.05;0.75;0.9;Pampeana
5;74;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;77;0;0;0;0.0;0.95;0.05;0.05;0.05;0.05;Pampeana
5;22;0;0;480;480.0;0.25;0.05;0.05;0.9;0.9;Pampeana
5;88;0;0;0;0.0;0.99;0.05;0.05;0.05;0.05;Pampeana
5;48;0;0;330;330.0;0.75;0.05;0.05;0.75;0.75;Pampeana
5;20;0;120;0;0.0;0.1;0.05;0.9;0.05;0.05;Pampeana
5;37;0;30;540;525.0;0.5;0.05;0.75;0.9;0.9;Pampeana
5;21;0;80;0;0.0;0.1;0.05;0.9;0.05;0.05;Pampeana
5;62;0;0;450;225.0;0.9;0.05;0.05;0.9;0.75;Pampeana
